2024-12-18 04:40:21.300 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:21.779 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:22.595 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:23.395 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:23.995 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:24.261 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:24.468 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:24.667 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:24.875 INFO  [23880] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:28.908 INFO  [9416] [Window::Init@28] GLFW Initialized
2024-12-18 04:40:29.069 INFO  [9416] [Window::Init@49] GLEW Initialized
2024-12-18 04:40:29.069 INFO  [9416] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:40:31.612 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:32.475 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:33.003 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:33.286 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:33.548 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:33.755 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:33.972 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:34.179 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:34.381 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:34.651 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:35.047 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:35.291 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:35.541 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:35.853 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:36.187 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:36.795 INFO  [9416] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:40.748 INFO  [18996] [Window::Init@28] GLFW Initialized
2024-12-18 04:40:40.894 INFO  [18996] [Window::Init@49] GLEW Initialized
2024-12-18 04:40:40.894 INFO  [18996] [Window::Init@51] 3.3.0 NVIDIA 561.09
2024-12-18 04:40:42.419 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:42.622 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:42.867 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:43.085 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:43.291 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:43.539 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:43.763 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:43.971 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:44.195 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:44.419 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:44.651 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:44.877 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:45.131 INFO  [18996] [Engine::Run::<lambda_1>::operator ()@46] S tuşuna basıldı!
2024-12-18 04:40:49.391 INFO  [25368] [Window::Init@28] GLFW Initialized
2024-12-18 04:40:49.548 INFO  [25368] [Window::Init@49] GLEW Initialized
2024-12-18 04:40:49.548 INFO  [25368] [Window::Init@51] 3.3.0 NVIDIA 561.09
