2025-05-20 19:09:56.882 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.508 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.508 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.508 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.508 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_green_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_blue_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_green_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_diff.tga
2025-05-20 19:09:57.509 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_green_diff.tga
2025-05-20 19:09:57.510 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_diff.tga
2025-05-20 19:09:57.510 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_blue_diff.tga
2025-05-20 19:09:57.510 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.510 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.510 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.511 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.511 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_blue_diff.tga
2025-05-20 19:09:57.511 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_curtain_diff.tga
2025-05-20 19:09:57.511 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.512 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.513 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.513 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.513 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.513 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.513 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.513 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/chain_texture.tga
2025-05-20 19:09:57.514 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.515 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/chain_texture.tga
2025-05-20 19:09:57.515 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_roof_diff.tga
2025-05-20 19:09:57.515 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_roof_diff.tga
2025-05-20 19:09:57.515 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/spnza_bricks_a_diff.tga
2025-05-20 19:09:57.515 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.515 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_thorn_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.516 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_thorn_diff.tga
2025-05-20 19:09:57.517 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_thorn_diff.tga
2025-05-20 19:09:57.517 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.517 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.517 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.517 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.517 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/spnza_bricks_a_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/spnza_bricks_a_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.518 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.519 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.520 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/chain_texture.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/chain_texture.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.521 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/chain_texture.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.522 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.523 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.523 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/chain_texture.tga
2025-05-20 19:09:57.523 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.523 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.523 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.523 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.524 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_flagpole_diff.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/background.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/lion.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/spnza_bricks_a_diff.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.525 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_plant.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_round.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_dif.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_dif.tga
2025-05-20 19:09:57.526 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_dif.tga
2025-05-20 19:09:57.527 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_dif.tga
2025-05-20 19:09:57.527 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/background.tga
2025-05-20 19:09:57.527 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/lion.tga
2025-05-20 19:09:57.527 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_fabric_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_fabric_blue_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_thorn_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_thorn_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.528 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_fabric_blue_diff.tga
2025-05-20 19:09:57.529 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_fabric_diff.tga
2025-05-20 19:09:57.529 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_fabric_green_diff.tga
2025-05-20 19:09:57.529 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.529 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_fabric_green_diff.tga
2025-05-20 19:09:57.529 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.529 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/vase_hanging.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.530 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_arch_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_ceiling_a_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_c_diff.tga
2025-05-20 19:09:57.531 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.532 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
2025-05-20 19:09:57.532 INFO  [18240] [Renderer::Render@133] albedoMaphas texture, path: C:/Users/adnan/Desktop/Sponza-master/Sponza-master/textures/sponza_column_b_diff.tga
